Elaborato,ID,Timestamp della richiesta,Metodo,URL,Codice,Ragione,RTT,Dimensione della intestazione della risposta,Dimensione del corpo della risposta,Massima allerta,Nota,Etichette
Elaborato,14205,Thu Sep 19 16:46:15 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,30,378,26080,Medio,false,
Elaborato,14206,Thu Sep 19 16:46:15 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,69,218,10145,Medio,false,
Elaborato,14207,Thu Sep 19 16:46:15 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,29,377,24267,Medio,false,
Fuori scopo,14208,Thu Sep 19 16:46:15 CEST 2024,GET,http://samurai.inguardians.com/,403,Forbidden,0,130,63,,false,
Fuori scopo,14209,Thu Sep 19 16:46:16 CEST 2024,GET,http://samurai.inguardians.com/favicon.ico,403,Forbidden,0,130,63,,false,
Elaborato,14210,Thu Sep 19 16:46:16 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Elaborato,14211,Thu Sep 19 16:46:16 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,72,218,10145,Medio,false,
Elaborato,14212,Thu Sep 19 16:46:16 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=home.php,302,Found,26,417,0,Basso,false,
Elaborato,14213,Thu Sep 19 16:46:16 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,29,377,24257,Medio,false,
Elaborato,14214,Thu Sep 19 16:46:16 CEST 2024,GET,http://192.168.50.151/,200,OK,11,233,891,Medio,false,
Elaborato,14215,Thu Sep 19 16:46:16 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,86,217,16028,Medio,false,
Elaborato,14216,Thu Sep 19 16:46:17 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=captured-data.php,200,OK,26,378,24376,Medio,false,
Elaborato,14217,Thu Sep 19 16:46:17 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,29,378,24257,Medio,false,
Elaborato,14218,Thu Sep 19 16:46:17 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,74,218,16028,Medio,false,
Elaborato,14219,Thu Sep 19 16:46:17 CEST 2024,GET,http://192.168.50.151/twiki/pub/TWiki/TWikiDocGraphics/tip.gif,200,OK,4,296,123,Basso,false,
Elaborato,14220,Thu Sep 19 16:46:17 CEST 2024,GET,http://192.168.50.151/twiki/pub/TWiki/TWikiLogos/twikiRobot88x31.gif,200,OK,4,298,3501,Basso,false,
Fuori scopo,14221,Thu Sep 19 16:46:18 CEST 2024,GET,https://twitter.com/webpwnized,403,Forbidden,0,130,63,,false,
Elaborato,14222,Thu Sep 19 16:46:18 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,72,217,10145,Medio,false,
Fuori scopo,14223,Thu Sep 19 16:46:18 CEST 2024,GET,http://www.backtrack-linux.org/,403,Forbidden,0,130,63,,false,
Elaborato,14224,Thu Sep 19 16:46:18 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=capture-data.php,200,OK,30,377,26027,Medio,false,
Fuori scopo,14225,Thu Sep 19 16:46:18 CEST 2024,GET,http://www.backtrack-linux.org/favicon.ico,403,Forbidden,0,130,63,,false,
Elaborato,14226,Thu Sep 19 16:46:18 CEST 2024,GET,http://192.168.50.151/,200,OK,9,232,891,Medio,false,
Elaborato,14227,Thu Sep 19 16:46:19 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,78,218,16028,Medio,false,
Fuori scopo,14228,Thu Sep 19 16:46:19 CEST 2024,GET,http://www.irongeek.com/i.php?page=security/mutillidae-deliberately-vulnerable-php-owasp-top-10,403,Forbidden,0,130,63,,false,
Elaborato,14229,Thu Sep 19 16:46:19 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,218,10145,Medio,false,
Elaborato,14230,Thu Sep 19 16:46:19 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=capture-data.php,302,Found,26,426,0,Basso,false,
Elaborato,14231,Thu Sep 19 16:46:20 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=capture-data.php,200,OK,35,377,26027,Medio,false,
Elaborato,14232,Thu Sep 19 16:46:20 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=show-log.php,200,OK,28,378,22991,Medio,false,
Elaborato,14233,Thu Sep 19 16:46:20 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WelcomeGuest,200,OK,75,218,13456,Medio,false,
Elaborato,14234,Thu Sep 19 16:46:20 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=usage-instructions.php,200,OK,24,378,23130,Medio,false,
Elaborato,14235,Thu Sep 19 16:46:20 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Main/WebHome?t=1726757141,200,OK,42,333,5349,Medio,false,Form
Elaborato,14236,Thu Sep 19 16:46:21 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,75,217,10145,Medio,false,Form
Elaborato,14237,Thu Sep 19 16:46:21 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=capture-data.php,302,Found,26,451,0,Basso,false,
Elaborato,14238,Thu Sep 19 16:46:21 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=capture-data.php,200,OK,42,496,23332,Medio,false,
Elaborato,14239,Thu Sep 19 16:46:21 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-hints&page=show-log.php,302,Found,28,447,0,Basso,false,
Elaborato,14240,Thu Sep 19 16:46:21 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=show-log.php,200,OK,30,377,25275,Medio,false,
Elaborato,14241,Thu Sep 19 16:46:21 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,76,218,16028,Medio,false,
Elaborato,14242,Thu Sep 19 16:46:22 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Elaborato,14243,Thu Sep 19 16:46:22 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-hints&page=usage-instructions.php,302,Found,26,456,0,Basso,false,
Elaborato,14244,Thu Sep 19 16:46:22 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=usage-instructions.php,200,OK,27,377,23144,Medio,false,
Elaborato,14245,Thu Sep 19 16:46:22 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,77,218,16028,Medio,false,
Elaborato,14246,Thu Sep 19 16:46:22 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=capture-data.php,200,OK,35,496,23332,Medio,false,
Fuori scopo,14247,Thu Sep 19 16:46:23 CEST 2024,GET,http://www.backtrack-linux.org/,403,Forbidden,0,130,63,,false,
Fuori scopo,14248,Thu Sep 19 16:46:23 CEST 2024,GET,http://twiki.org/,403,Forbidden,0,130,63,,false,
Elaborato,14249,Thu Sep 19 16:46:23 CEST 2024,GET,http://192.168.50.151/,200,OK,11,233,891,Medio,false,
Elaborato,14250,Thu Sep 19 16:46:23 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,27,378,24257,Medio,false,
Elaborato,14251,Thu Sep 19 16:46:23 CEST 2024,GET,http://192.168.50.151/,200,OK,8,233,891,Medio,false,
Elaborato,14252,Thu Sep 19 16:46:23 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,71,218,10145,Medio,false,
Elaborato,14253,Thu Sep 19 16:46:24 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=capture-data.php,200,OK,40,496,23332,Medio,false,
Elaborato,14254,Thu Sep 19 16:46:24 CEST 2024,GET,http://192.168.50.151/,200,OK,16,232,891,Medio,false,
Elaborato,14255,Thu Sep 19 16:46:24 CEST 2024,GET,http://192.168.50.151/,200,OK,12,233,891,Medio,false,
Elaborato,14256,Thu Sep 19 16:46:24 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,32,378,26080,Medio,false,
Elaborato,14257,Thu Sep 19 16:46:24 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=installation.php,200,OK,29,378,29522,Medio,false,Script
Elaborato,14258,Thu Sep 19 16:46:25 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,30,378,26080,Medio,false,
Elaborato,14259,Thu Sep 19 16:46:25 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,68,218,10145,Medio,false,
Elaborato,14260,Thu Sep 19 16:46:25 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,32,496,23796,Medio,false,
Elaborato,14261,Thu Sep 19 16:46:25 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=capture-data.php,200,OK,36,497,23332,Medio,false,
Elaborato,14262,Thu Sep 19 16:46:26 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=installation.php,302,Found,34,426,0,Basso,false,
Elaborato,14263,Thu Sep 19 16:46:26 CEST 2024,GET,http://192.168.50.151/,200,OK,8,232,891,Medio,false,
Elaborato,14264,Thu Sep 19 16:46:26 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=installation.php,200,OK,35,378,29555,Medio,false,
Elaborato,14265,Thu Sep 19 16:46:26 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=login.php,200,OK,26,378,27268,Medio,false,
Elaborato,14266,Thu Sep 19 16:46:26 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/TWikiUsers,200,OK,53,217,6568,Medio,false,
Elaborato,14267,Thu Sep 19 16:46:26 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=home.php,302,Found,26,418,0,Basso,false,
Elaborato,14268,Thu Sep 19 16:46:26 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,218,10145,Medio,false,
Elaborato,14269,Thu Sep 19 16:46:26 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,41,377,24257,Medio,false,
Elaborato,14270,Thu Sep 19 16:46:27 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Elaborato,14271,Thu Sep 19 16:46:27 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=show-log.php,200,OK,39,377,25248,Medio,false,
Elaborato,14272,Thu Sep 19 16:46:27 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/TWikiRegistration,200,OK,45,217,8192,Medio,false,
Elaborato,14273,Thu Sep 19 16:46:28 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=installation.php,302,Found,28,451,0,Basso,false,
Elaborato,14274,Thu Sep 19 16:46:28 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=installation.php,200,OK,42,496,29105,Medio,false,
Elaborato,14275,Thu Sep 19 16:46:28 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=login.php,302,Found,42,419,0,Basso,false,
Elaborato,14276,Thu Sep 19 16:46:28 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=login.php,200,OK,31,377,27300,Medio,false,
Elaborato,14277,Thu Sep 19 16:46:28 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,73,218,10145,Medio,false,
Elaborato,14278,Thu Sep 19 16:46:28 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=captured-data.php,200,OK,32,378,24399,Medio,false,
Elaborato,14279,Thu Sep 19 16:46:28 CEST 2024,GET,http://192.168.50.151/,200,OK,17,233,891,Medio,false,
Fuori scopo,14280,Thu Sep 19 16:46:28 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/warning.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14281,Thu Sep 19 16:46:28 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/help.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14282,Thu Sep 19 16:46:28 CEST 2024,GET,http://twiki.org/p/pub/TWiki/FileAttachment/Smile.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14283,Thu Sep 19 16:46:28 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/new.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14284,Thu Sep 19 16:46:28 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/tip.gif,403,Forbidden,0,130,63,,false,
Elaborato,14285,Thu Sep 19 16:46:28 CEST 2024,GET,http://192.168.50.151/p/pub/icn/txt.gif,404,Not Found,7,223,300,Medio,false,
Elaborato,14286,Thu Sep 19 16:46:28 CEST 2024,GET,http://192.168.50.151/p/pub/icn/bmp.gif,404,Not Found,10,223,300,Medio,false,
Elaborato,14287,Thu Sep 19 16:46:28 CEST 2024,GET,http://192.168.50.151/p/pub/TWiki/TWikiTemplates/testscreen.gif,404,Not Found,0,222,324,Medio,false,
Elaborato,14288,Thu Sep 19 16:46:29 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,72,217,16028,Medio,false,
Elaborato,14289,Thu Sep 19 16:46:29 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,217,10145,Medio,false,
Elaborato,14290,Thu Sep 19 16:46:29 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebHome,200,OK,78,217,8413,Medio,false,
Elaborato,14291,Thu Sep 19 16:46:29 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=installation.php,200,OK,36,497,29105,Medio,false,
Elaborato,14292,Thu Sep 19 16:46:29 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,28,378,26080,Medio,false,
Elaborato,14293,Thu Sep 19 16:46:30 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=capture-data.php,200,OK,29,378,24799,Medio,false,
Fuori scopo,14294,Thu Sep 19 16:46:30 CEST 2024,GET,http://twiki.org/,403,Forbidden,0,130,63,,false,
Elaborato,14295,Thu Sep 19 16:46:30 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,71,218,10145,Medio,false,
Elaborato,14296,Thu Sep 19 16:46:30 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Know/WebHome,200,OK,67,216,8413,Medio,false,
Elaborato,14297,Thu Sep 19 16:46:31 CEST 2024,GET,http://192.168.50.151/,200,OK,10,233,891,Medio,false,
Elaborato,14298,Thu Sep 19 16:46:31 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=home.php,302,Found,28,418,0,Basso,false,
Elaborato,14299,Thu Sep 19 16:46:31 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,34,377,26090,Medio,false,
Elaborato,14300,Thu Sep 19 16:46:31 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-hints&page=capture-data.php,302,Found,34,451,0,Basso,false,
Elaborato,14301,Thu Sep 19 16:46:31 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=capture-data.php,200,OK,36,377,26025,Medio,false,
Elaborato,14302,Thu Sep 19 16:46:31 CEST 2024,GET,http://192.168.50.151/,200,OK,9,233,891,Medio,false,
Elaborato,14303,Thu Sep 19 16:46:32 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Main/WebHome?t=1726757153,200,OK,49,333,5349,Medio,false,
Elaborato,14304,Thu Sep 19 16:46:32 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Know/WebHome?t=1726757153,200,OK,43,332,4280,Medio,false,
Fuori scopo,14305,Thu Sep 19 16:46:32 CEST 2024,GET,http://www.youtube.com/user/webpwnized,403,Forbidden,0,130,63,,false,
Fuori scopo,14306,Thu Sep 19 16:46:32 CEST 2024,GET,http://www.youtube.com/favicon.ico,403,Forbidden,0,130,63,,false,
Elaborato,14307,Thu Sep 19 16:46:33 CEST 2024,GET,http://192.168.50.151/,200,OK,8,232,891,Medio,false,
Elaborato,14308,Thu Sep 19 16:46:33 CEST 2024,POST,http://192.168.50.151/twiki/bin/preview/Main/WebHome,200,OK,66,217,13092,Medio,false,
Elaborato,14309,Thu Sep 19 16:46:33 CEST 2024,GET,http://192.168.50.151/,200,OK,11,233,891,Medio,false,
Elaborato,14310,Thu Sep 19 16:46:33 CEST 2024,GET,http://192.168.50.151/twiki/pub/TWiki/PreviewBackground/preview2bg.gif,200,OK,4,297,1881,Basso,false,
Elaborato,14311,Thu Sep 19 16:46:33 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,217,10145,Medio,false,
Elaborato,14312,Thu Sep 19 16:46:33 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/GoodStyle?skin=plain,200,OK,41,217,3788,Medio,false,
Elaborato,14313,Thu Sep 19 16:46:34 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,68,218,10145,Medio,false,
Fuori scopo,14314,Thu Sep 19 16:46:34 CEST 2024,GET,http://www.youtube.com/user/webpwnized,403,Forbidden,0,130,63,,false,
Elaborato,14315,Thu Sep 19 16:46:34 CEST 2024,GET,http://192.168.50.151/twiki/bin/oops/Main/WebHome?template=oopspreview,200,OK,39,216,1406,Medio,false,
Elaborato,14316,Thu Sep 19 16:46:34 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,73,217,10145,Medio,false,
Elaborato,14317,Thu Sep 19 16:46:35 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/GoodStyle?skin=plain,200,OK,49,217,3788,Medio,false,
Elaborato,14318,Thu Sep 19 16:46:35 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,71,218,10145,Medio,false,
Elaborato,14319,Thu Sep 19 16:46:35 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,70,218,10145,Medio,false,
Elaborato,14320,Thu Sep 19 16:46:35 CEST 2024,GET,http://192.168.50.151/,200,OK,11,233,891,Medio,false,
Fuori scopo,14321,Thu Sep 19 16:46:35 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/warning.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14322,Thu Sep 19 16:46:35 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/help.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14323,Thu Sep 19 16:46:35 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/tip.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14324,Thu Sep 19 16:46:35 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/new.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14325,Thu Sep 19 16:46:35 CEST 2024,GET,http://twiki.org/p/pub/TWiki/FileAttachment/Smile.gif,403,Forbidden,0,130,63,,false,
Elaborato,14326,Thu Sep 19 16:46:35 CEST 2024,GET,http://192.168.50.151/p/pub/icn/bmp.gif,404,Not Found,5,223,300,Medio,false,
Elaborato,14327,Thu Sep 19 16:46:35 CEST 2024,GET,http://192.168.50.151/p/pub/icn/txt.gif,404,Not Found,4,223,300,Medio,false,
Elaborato,14328,Thu Sep 19 16:46:35 CEST 2024,GET,http://192.168.50.151/p/pub/TWiki/TWikiTemplates/testscreen.gif,404,Not Found,2,222,324,Medio,false,
Elaborato,14329,Thu Sep 19 16:46:35 CEST 2024,GET,http://192.168.50.151/,200,OK,10,232,891,Medio,false,
Elaborato,14330,Thu Sep 19 16:46:36 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WebHome,200,OK,70,217,16028,Medio,false,
Elaborato,14331,Thu Sep 19 16:46:36 CEST 2024,GET,http://192.168.50.151/,200,OK,9,233,891,Medio,false,
Elaborato,14332,Thu Sep 19 16:46:36 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,69,218,10145,Medio,false,
Elaborato,14333,Thu Sep 19 16:46:36 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,29,378,26090,Medio,false,
Elaborato,14334,Thu Sep 19 16:46:36 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,74,218,10145,Medio,false,
Elaborato,14335,Thu Sep 19 16:46:37 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=login.php,302,Found,27,444,0,Basso,false,
Elaborato,14336,Thu Sep 19 16:46:37 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=login.php,200,OK,45,496,25047,Medio,false,
Elaborato,14337,Thu Sep 19 16:46:37 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WelcomeGuest,200,OK,72,218,13456,Medio,false,
Elaborato,14338,Thu Sep 19 16:46:37 CEST 2024,GET,http://192.168.50.151/mutillidae/,200,OK,32,497,23796,Medio,false,
Elaborato,14339,Thu Sep 19 16:46:37 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,71,218,10145,Medio,false,
Elaborato,14340,Thu Sep 19 16:46:38 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,73,217,10145,Medio,false,
Elaborato,14341,Thu Sep 19 16:46:38 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=home.php,302,Found,27,443,0,Basso,false,
Elaborato,14342,Thu Sep 19 16:46:38 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,31,496,23796,Medio,false,
Elaborato,14343,Thu Sep 19 16:46:38 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/TWikiGuest,200,OK,47,217,4482,Medio,false,
Elaborato,14344,Thu Sep 19 16:46:39 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?do=toggle-security&page=home.php,302,Found,28,418,0,Basso,false,
Elaborato,14345,Thu Sep 19 16:46:39 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Main/WebHome?t=1726757160,200,OK,48,333,5349,Medio,false,
Elaborato,14346,Thu Sep 19 16:46:39 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=home.php,200,OK,43,377,24257,Medio,false,
Elaborato,14347,Thu Sep 19 16:46:39 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,68,217,10145,Medio,false,Form
Fuori scopo,14348,Thu Sep 19 16:46:39 CEST 2024,GET,https://twitter.com/webpwnized,403,Forbidden,0,130,63,,false,
Fuori scopo,14349,Thu Sep 19 16:46:40 CEST 2024,GET,https://twitter.com/favicon.ico,403,Forbidden,0,130,63,,false,
Elaborato,14350,Thu Sep 19 16:46:40 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/TWikiRegistration,200,OK,45,217,8192,Medio,false,
Elaborato,14351,Thu Sep 19 16:46:40 CEST 2024,GET,http://192.168.50.151/,200,OK,11,233,891,Medio,false,
Elaborato,14352,Thu Sep 19 16:46:40 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=show-log.php,200,OK,30,378,23014,Medio,false,
Elaborato,14353,Thu Sep 19 16:46:40 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/Main/WebHome,200,OK,68,218,10145,Medio,false,
Elaborato,14354,Thu Sep 19 16:46:41 CEST 2024,GET,http://192.168.50.151/mutillidae/index.php?page=php-errors.php,200,OK,34,497,22527,Medio,false,
Elaborato,14355,Thu Sep 19 16:46:41 CEST 2024,GET,http://192.168.50.151/twiki/bin/view/TWiki/WikiNotation,200,OK,46,217,3600,Medio,false,
Elaborato,14356,Thu Sep 19 16:46:42 CEST 2024,GET,http://192.168.50.151/twiki/bin/edit/Main/WebHome?t=1726757163,200,OK,42,332,5349,Medio,false,
Elaborato,14357,Thu Sep 19 16:46:42 CEST 2024,GET,http://192.168.50.151/,200,OK,10,232,891,Medio,false,
Elaborato,14358,Thu Sep 19 16:46:42 CEST 2024,GET,http://192.168.50.151/,200,OK,23,233,891,Medio,false,
Fuori scopo,14359,Thu Sep 19 16:46:42 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/warning.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14360,Thu Sep 19 16:46:42 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/tip.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14361,Thu Sep 19 16:46:42 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/new.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14362,Thu Sep 19 16:46:42 CEST 2024,GET,http://twiki.org/p/pub/TWiki/TWikiDocGraphics/help.gif,403,Forbidden,0,130,63,,false,
Fuori scopo,14363,Thu Sep 19 16:46:42 CEST 2024,GET,http://twiki.org/p/pub/TWiki/FileAttachment/Smile.gif,403,Forbidden,0,130,63,,false,
Elaborato,14364,Thu Sep 19 16:46:42 CEST 2024,GET,http://192.168.50.151/p/pub/icn/txt.gif,404,Not Found,4,223,300,Medio,false,
